path,git_state,classification,commit_group,bytes,working_sha256,reason,asset_ids,authorization,recovery,publication_authorized,execution_state,p6_owner_g1_execution,p6_owner_g1_head,p6_owner_g2_execution,p6_owner_g2_head,p6_final_published_head,p6_final_delivery_state,p6_final_published_working_sha256,postmerge_553_sha,postmerge_553_state,postmerge_553_pending,postmerge_authorized_execution,postmerge_local_develop_sync,postmerge_final_status,postmerge_final_develop_sha,postmerge_final_record_delivery
capabilities/data-agent/safe-sql/design.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,9871,ec6ddc2065dc7070e4348630ec4b761e041f9d2cc2c9b10af9a51f1835e52ab9,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
capabilities/data-agent/safe-sql/evidence/bdd/.gitkeep,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
capabilities/data-agent/safe-sql/evidence/bdd/b1-poc-3-scenarios-landing.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,4989,f6e793507e9c9e0a9655b67402f97e11399bea9b85f5dce528d70918b616f86b,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
capabilities/data-agent/safe-sql/evidence/bdd/b2-live-db-scenarios-landing.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,5089,214ebe3520514a30b2e203f02aa73d6dfe2427d55b58ee3f87f8260640524430,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
capabilities/data-agent/safe-sql/evidence/bdd/stage-b-closure.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,6821,11d47c627df509addd4510fd3318c895058b326bfb4968e8ab97a5d49d7865a5,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
capabilities/data-agent/safe-sql/evidence/reports/.gitkeep,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
capabilities/data-agent/safe-sql/evidence/reports/2026-06-02_adr-024-eval-baseline.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,2973,9cc8470d4e932b9ac99a7526ef051d703c7a6a9773b21594961b364942b46485,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
capabilities/data-agent/safe-sql/evidence/reports/g1g2g9-real-impl-landing.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,6355,37830604f1908c43462acd5e3e16080ea22b85cfd578da4970ffcd804c56e4f5,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
capabilities/data-agent/safe-sql/evidence/reports/v7-runtime-skill-validator-landing.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,5531,317bbea1d4abdfb53263a0c96b430f4a0b936a48eee7e26be5cdcfb13aa66eb6,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
capabilities/data-agent/safe-sql/evidence/runtime/.gitkeep,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
capabilities/data-agent/safe-sql/evidence/runtime/walkthrough_evidence.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,8598,9fdc34b316854a6d0532f307b6ada9b2eb4f7a0fbeb8b76db5c116afb244338c,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
capabilities/data-agent/safe-sql/evidence/security/.gitkeep,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
capabilities/data-agent/safe-sql/evidence/security/2026-05-23_sql_injection_audit.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,13782,0d26ea8500c5434170814e334561d266efa67f4cb2c3c9d64481b117266a6d7b,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
capabilities/data-agent/safe-sql/evidence/tdd/.gitkeep,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
capabilities/data-agent/safe-sql/evidence/verification/.gitkeep,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
capabilities/data-agent/safe-sql/evidence/verification/2026-05-23_l1_pass_rate.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,6844,fb07a441dce20ed4cfe8ea47c06985beb532d0bb35da873831a0eb583583b93f,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
capabilities/data-agent/safe-sql/evidence/verification/2026-05-23_l1b_pass_rate.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,8076,6dfc4d5aa67d3637ad32bb1a245ab19f9c4b5be20c32fee5e99ba99e9114f0dc,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
capabilities/data-agent/safe-sql/requirements.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,11925,3f857256461ce59612b7cfb695156263dfc18958ca8ae3b7eec54a33dd4f06b5,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
